Year,Date,Subregion,Habitat,SiteID,SiteName,StationID,SPP_Code,sciName,Height(cm)
2011,7/1/2011,DT,P,44,Temptation Rock,444,GVEN,Gorgonia ventalina,26
2011,7/1/2011,DT,P,44,Temptation Rock,444,PAME,Pseudopterogorgia americana,33
2011,7/1/2011,DT,P,44,Temptation Rock,444,PAME,Pseudopterogorgia americana,55
2011,7/1/2011,DT,P,44,Temptation Rock,444,GVEN,Gorgonia ventalina,10
2011,7/1/2011,DT,P,44,Temptation Rock,444,PAME,Pseudopterogorgia americana,14
2011,7/1/2011,DT,P,44,Temptation Rock,444,GVEN,Gorgonia ventalina,37
2011,7/1/2011,DT,P,44,Temptation Rock,444,PAME,Pseudopterogorgia americana,24
2011,7/1/2011,DT,P,44,Temptation Rock,444,PAME,Pseudopterogorgia americana,54
2011,7/1/2011,DT,P,44,Temptation Rock,444,PAME,Pseudopterogorgia americana,25
2011,7/1/2011,DT,P,44,Temptation Rock,444,PAME,Pseudopterogorgia americana,20
2011,7/1/2011,DT,P,44,Temptation Rock,444,GVEN,Gorgonia ventalina,16
2011,7/1/2011,DT,P,44,Temptation Rock,444,PFLE,Eunicea flexuosa,57
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,25
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,39
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,52
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,26
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,39
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,31
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,21
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,27
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,18
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,26
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,9
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,6
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,20
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,59
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,60
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,32
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,28
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PPOR,Pseudoplexaura porosa,6
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,7
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,8
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,27
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,22
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,34
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,35
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,72
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,42
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,51
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,25
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,26
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,8
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,4
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,14
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,6
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,8
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,13
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,46
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,42
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,26
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,53
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,64
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,23
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,42
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,12
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,20
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,90
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,40
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,20
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,41
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,26
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,6
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,64
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,13
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,13
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,37
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,17
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,10
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,13
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,14
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,29
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,15
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,7
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,15
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,94
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,29
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,13
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,88
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PPOR,Pseudoplexaura porosa,11
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,52
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,21
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,23
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,11
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,17
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,15
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,29
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,40
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,6
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,80
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,15
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PPOR,Pseudoplexaura porosa,6
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,40
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,7
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,34
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,14
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,15
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,50
2011,6/30/2011,DT,P,45,Mayer's Peak,451,ECAL,Eunicea calyculata,20
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,8
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,38
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,7
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,25
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,4
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,8
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,14
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,9
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PAME,Pseudopterogorgia americana,37
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,62
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PPOR,Pseudoplexaura porosa,64
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,31
2011,6/30/2011,DT,P,45,Mayer's Peak,451,GVEN,Gorgonia ventalina,13
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,14
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,10
2011,6/30/2011,DT,P,45,Mayer's Peak,451,PFLE,Eunicea flexuosa,12
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,45
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,50
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,40
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,26
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,35
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,36
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,35
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PPOR,Pseudoplexaura porosa,5
2011,6/29/2011,DT,P,45,Mayer's Peak,452,ECAL,Eunicea calyculata,35
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,46
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,7
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,10
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,40
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,15
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,8
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,22
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,42
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,15
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,65
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,40
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,20
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,20
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,18
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,27
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,20
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PPOR,Pseudoplexaura porosa,8
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,25
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,25
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,25
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,85
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,20
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,10
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,33
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,49
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,65
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,16
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PPOR,Pseudoplexaura porosa,15
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,35
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,29
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,45
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PPOR,Pseudoplexaura porosa,7
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,15
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PPOR,Pseudoplexaura porosa,5
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,9
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,9
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,29
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,62
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,40
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,15
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,11
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,8
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,11
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,20
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,23
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,55
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,ECAL,Eunicea calyculata,55
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,35
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,25
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,35
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,20
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,11
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,8
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,25
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,46
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,67
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,20
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,43
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,32
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,7
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PAME,Pseudopterogorgia americana,7
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,35
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,35
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,28
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,23
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,16
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,6
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,11
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,6
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,29
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,16
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,16
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,30
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,21
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,9
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,20
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,10
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,10
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,18
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,16
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,20
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,16
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,5
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,24
2011,6/29/2011,DT,P,45,Mayer's Peak,452,PFLE,Eunicea flexuosa,6
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,6
2011,6/29/2011,DT,P,45,Mayer's Peak,452,GVEN,Gorgonia ventalina,5
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,26
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,11
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,6
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,14
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,17
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,18
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,49
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,25
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,21
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,28
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,18
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,12
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,34
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,45
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,26
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,22
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,75
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,48
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,43
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,35
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,8
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,14
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,20
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,19
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,25
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,38
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,52
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,22
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,26
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,5
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,12
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,6
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,50
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,8
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,9
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,7
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,6
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,12
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,25
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,10
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,38
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,55
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,30
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,13
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,19
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,25
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,37
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,25
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,15
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,40
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,18
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,9
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,40
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,30
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,24
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,33
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,32
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,28
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,8
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,53
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,14
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,20
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,25
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,3
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,9
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,15
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,40
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,20
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,12
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,14
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,25
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,34
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,35
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,39
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PFLE,Eunicea flexuosa,70
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,25
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,37
2011,6/29/2011,DT,P,45,Mayer's Peak,453,ECAL,Eunicea calyculata,7
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,8
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PPOR,Pseudoplexaura porosa,9
2011,6/29/2011,DT,P,45,Mayer's Peak,453,PAME,Pseudopterogorgia americana,38
2011,6/29/2011,DT,P,45,Mayer's Peak,453,GVEN,Gorgonia ventalina,30
